# TESS Quaternions downsampled to end-user cadences
# Sector: 	1
# Camera: 	1
# Cadence:	FFI
# This file contains TESS quaternions that have been downsampled from the TESS
# native 2-second exposures to the end-user product cadence (e.g .20s/120s/FFI)
# For more information See:
#     - The github repo that created this file at https://github.com/tylerapritchard/TESSQuats
#     - The TESS Instrument Handbook at https://archive.stsci.edu/missions-and-data/tess
#     - The original quaternion engineering files at https://archive.stsci.edu/missions-and-data/tess/data-products
# Please check the TESS Sector Data Release Notes at https://archive.stsci.edu/tess/tess_drn.html
# for information regarding the telescope pointing and tracking (in addition to other image quality information) as
# for some sectors/cameras alternative camera quaternions are substituted for a variety of programattic reasons.

# Column Descriptions:
# Cadence #: Cadence index from the source tpf
# MidTime: The exposure midpoint in spacecraft corrected time (i.e. tpf.time)
# TimeCorr: The Time Correction for spacecraft to Barycentric time at that cadence
# Quat_Start: The timestamp of the earliest quaternion used in the bin
# Quat_Stop: The timestamp of the last quaternion used in the bin
# Quat_MIN_FOM: The worst Figure of Merit from the source quaternions
# Quat_MIN_NUM_GSUSED: The lowest number of guide stars used in the source quaternions
# Quat_NBinned: The number of quaternions binned into this final result.
# Quat[1-4]_Med: The Quaternion #[1-4] median value from the binned values 
# Quat[1-4]_StdDev: The standard deviation of Quaternion #[1-4] binned values
# Quat[1-4]_SigClip: The Sigma-Clipped Standard Deviation of Quaternion #[1-4] binned values
# Quat[1-4]_CRM_Med: The Quaternion #[1-4] median value with the highest and lowest values excluded 

# Earth_Distance: Distance to Earth in Earth Radii 

# Earth_Camera_Angle: Angle of Earth from Camera Boresight in Degrees 

# Earth_Camera_Azimuth: Azimuth of Earth around Camera Boresight in Degrees 

# Moon_Distance: Distance to Moon in Earth Radii 

# Moon_Camera_Angle: Angle of Moon from Camera Boresight in Degrees 

# Moon_Camera_Azimuth: Azimuth of Moon around Camera Boresight in Degrees 

# Earth_Spacecraft_Angle: Angle of Earth from Spacecraft Boresight in Degrees 

# Earth_Spacecraft_Azimuth: Azimuth of Earth around Spacecraft Boresight in Degrees 

# Moon_Spacecraft_Angle: Angle of Moon from Sacecraft Boresight in Degrees 

# Moon_Spacecraft_Azimuth: Azimuth of Moon around Spacecraft Boresight in Degrees 

# FFIFile: The FFI file assosciated with this observing cadence
# Processing Date-Time: 2024-07-13

Cadence,MidTime,TimeCorr,Segment,Quat_Start,Quat_Stop,Quat_MIN_FOM,Quat_MIN_NUM_GSUSED,Quat_NBinned,Quat1_Med,Quat1_StdDev,Quat1_StdDev_SigClip,Quat2_Med,Quat2_StdDev,Quat2_StdDev_SigClip,Quat3_Med,Quat3_StdDev,Quat3_StdDev_SigClip,Quat4_Med,Quat4_StdDev,Quat4_StdDev_SigClip,Earth_Distance,Earth_Camera_Angle,Earth_Camera_Azimuth,Moon_Distance,Moon_Camera_Angle,Moon_Camera_Azimuth,Earth_Spacecraft_Angle,Earth_Spacecraft_Azimuth,Moon_Spacecraft_Angle,Moon_Spacecraft_Azimuth,FFIFile
22.0,1325.787125401225,0.005297773517668247,1.0,1325.7714337716982,1325.792243949339,236.0,199.0,900.0,-2.572549949914985e-06,9.067095172446217e-07,9.024764252029702e-07,-1.478612167044605e-06,5.115917773768465e-07,4.941399441768462e-07,-4.971904321120285e-07,1.0812135809635013e-06,1.0433326590380843e-06,0.999999999994972,2.871437444549703e-12,2.39385753439972e-12,25.559484916517,98.6670417130898,120.241308465589,71.9754446434608,48.2869309757209,83.4136386755945,9.83093483991745,299.913826462619,29.2088506242867,299.913826462619,tess2018207062942-s0001-1-1-0120-s_ffi
23.0,1325.807958835628,0.0052978829480707645,1.0,1325.7922670974776,1325.8130772751183,236.0,199.0,900.0,-2.42556586162469e-06,1.3055175932152101e-06,1.235156701254912e-06,-1.4513340424346152e-06,6.925354706323747e-07,6.890655340810405e-07,-4.26300073564824e-07,1.258219829031269e-06,1.2322982730007782e-06,0.999999999994689,3.755682321047045e-12,3.0243591443632817e-12,25.807127096725,98.0142488629716,119.494637936925,72.3830753881963,48.1590888602438,83.2623907810035,10.0072675255079,298.929141738882,29.2284294790155,298.929141738882,tess2018207065942-s0001-1-1-0120-s_ffi
24.0,1325.8287922691006,0.005297991447150707,1.0,1325.8131004232582,1325.8339106009005,236.0,199.0,900.0,-2.5519639830877947e-06,1.2028317345548335e-06,1.1974778265226985e-06,-1.464801970888445e-06,5.885112574314779e-07,5.576147109822095e-07,-6.026300743034966e-07,1.394216793130703e-06,1.2676165401304787e-06,0.999999999994502,3.829830056455196e-12,3.2307540571389096e-12,26.0548418935415,97.3725580658662,118.764486296631,72.7864842584587,48.0293968684294,83.1079316210319,10.1774349708369,297.96213922771,29.2479556191946,297.96213922771,tess2018207072942-s0001-1-1-0120-s_ffi
25.0,1325.8496257025724,0.00529809994623065,1.0,1325.8339337490402,1325.8547439266797,236.0,199.0,900.0,-2.561241916632345e-06,1.1831349136906023e-06,1.1320700486749778e-06,-1.46829852840605e-06,5.285534535770409e-07,5.231648557574946e-07,-4.879630986551305e-07,1.299990175535443e-06,1.2635158520222574e-06,0.9999999999945826,3.794087666755139e-12,2.7774690891933184e-12,26.3025580923955,96.7417982471904,118.050139876339,73.1856852806246,47.8979652277436,82.9504008950868,10.3416399798782,297.012348641148,29.2674284085828,297.012348641148,tess2018207075942-s0001-1-1-0120-s_ffi
26.0,1325.870459135113,0.005298207513988018,1.0,1325.8547670748196,1325.8755772524617,236.0,198.0,900.0,-2.596003422759875e-06,1.2338969617909836e-06,1.2162153280893482e-06,-1.406504508224655e-06,7.592096953083055e-07,7.022738995631061e-07,-6.36591439508899e-07,1.241966578423674e-06,1.2206683224075117e-06,0.9999999999942475,3.4068969528782866e-12,2.7900334935611845e-12,26.5502084405527,96.1217914093185,117.350924491208,73.5806956881518,47.7648989846195,82.7899298693348,10.5000800144265,296.079312366327,29.2868465594042,296.079312366327,tess2018207082942-s0001-1-1-0120-s_ffi
27.0,1325.891292567188,0.005298314616084099,1.0,1325.8756004006016,1325.8964105782409,236.0,199.0,900.0,-2.494250942540845e-06,1.0091067280552834e-06,1.0091067280552834e-06,-1.4276703535253352e-06,4.864833783990093e-07,4.83650435999133e-07,-5.47056115294403e-07,1.2290120143299644e-06,1.2041565519108421e-06,0.999999999994866,3.135876554868053e-12,2.619783946889397e-12,26.7977294448346,95.5123541043461,116.666202919722,73.9715355790978,47.6302982265543,82.6266418653982,10.6529470924479,295.162585339095,29.3062082223907,295.162585339095,tess2018207085942-s0001-1-1-0120-s_ffi
28.0,1325.912125998331,0.005298420786857605,1.0,1325.8964337263808,1325.9172439040217,236.0,199.0,900.0,-2.54138269150454e-06,1.1990574907108955e-06,1.1712518801598898e-06,-1.41252068044045e-06,6.841541546045524e-07,6.105587601368744e-07,-4.873508188171605e-07,1.3850341536311954e-06,1.330792646328941e-06,0.999999999994566,3.948553298096555e-12,2.6505617212960825e-12,27.0450611779794,94.9132987331756,115.995372556159,74.3582275998524,47.4942583000705,82.4606527233722,10.8004277262643,294.261734891915,29.3255110674842,294.261734891915,tess2018207092942-s0001-1-1-0120-s_ffi
29.0,1325.9329594294754,0.005298526957631111,1.0,1325.9172670521614,1325.9380772298036,236.0,198.0,900.0,-2.495895024670275e-06,1.3354922639709574e-06,1.3217730476734792e-06,-1.41687287648321e-06,7.889356546047055e-07,7.722951037293334e-07,-6.019880654479954e-07,1.2844529198213494e-06,1.2092024053658652e-06,0.9999999999944316,3.5974264188745833e-12,2.5861862784881247e-12,27.2921470931925,94.324434682789,115.337863217989,74.7407966567431,47.3568700229773,82.2920712372841,10.942702896927,293.376340570562,29.3447523552751,293.376340570562,tess2018207095942-s0001-1-1-0120-s_ffi
30.0,1325.9537928596878,0.005298632197082043,1.0,1325.9381003779436,1325.9589105555829,236.0,198.0,900.0,-2.526565245517935e-06,1.1999141176790818e-06,1.1860906795060132e-06,-1.432280911789285e-06,7.81227847842324e-07,7.680008725432902e-07,-6.62799734821382e-07,1.2961629566287446e-06,1.2897301469321924e-06,0.9999999999946535,3.6095575074593528e-12,2.920792415170157e-12,27.5389338480982,93.7455693215736,114.693135101343,75.119269652619,47.2182198907925,82.120999565833,11.0799480589072,292.505993928061,29.3639290005557,292.505993928061,tess2018207102942-s0001-1-1-0120-s_ffi
31.0,1325.974626289435,0.005298736970871687,1.0,1325.9589337037228,1325.979743881365,236.0,199.0,900.0,-2.402421632788655e-06,1.989434771577414e-06,1.2476972301843123e-06,-1.227357678533485e-06,1.1163103367857088e-06,9.283314634233418e-07,-7.523429504403105e-07,3.151472881667004e-06,1.3513009298017916e-06,0.999999999994689,6.348989493732975e-11,2.7999645202686286e-12,27.7853711360537,93.1765088694918,114.060676876773,75.4936752450562,47.0783902768477,81.9475336193885,11.212333170391,291.650298302046,29.3830376287235,291.650298302046,tess2018207105942-s0001-1-1-0120-s_ffi
